state_code,state,city,latitude,longitude
IN.26,Tripura,Sonāmura,23.47547,91.2659
IN.28,West Bengal,Sonāmukhi,23.30521,87.41336
IN.19,Karnataka,Somvārpet,12.59698,75.84957
IN.02,Andhra Pradesh,Sompeta,18.94419,84.58449
IN.19,Karnataka,Someshwar,13.49112,75.06646
IN.33,Goa,Solim,15.61521,73.7674
IN.11,Himachal Pradesh,Solan,30.90908,77.10869
IN.09,Gujarat,Sojītra,22.53884,72.71984
IN.24,Rajasthan,Sojat,25.92493,73.66633
IN.10,Haryana,Sohna,28.24737,77.06544
IN.21,Odisha,Sohela,21.30153,83.39797
IN.23,Punjab,Sohāna,30.68871,76.70659
IN.35,Madhya Pradesh,Sohāgpur,22.70055,78.19522
IN.35,Madhya Pradesh,Sohāgi,24.98181,81.69558
IN.12,Jammu and Kashmir,Sogām,34.50137,74.38228
IN.40,Telangana,Soanpeta,18.96995,78.35627
IN.03,Assam,Soalkuchi,26.16806,91.57111
IN.24,Rajasthan,Siwāna,25.65154,72.42243
IN.34,Bihar,Siwān,26.22096,84.35609
IN.16,Maharashtra,Sivni,20.68803,77.04886
IN.25,Tamil Nadu,Sivakasi,9.44999,77.79797
IN.25,Tamil Nadu,Sivagiri,11.12026,77.78811
IN.25,Tamil Nadu,Sivagiri,9.34461,77.42911
IN.25,Tamil Nadu,Sivaganga,9.84701,78.48358
IN.28,West Bengal,Siuri,23.90806,87.52773
IN.25,Tamil Nadu,Chittode,11.3946,77.65884
IN.39,Uttarakhand,Sitārganj,28.9293,79.70436
IN.36,Uttar Pradesh,Sītāpur,27.56192,80.68265
IN.35,Madhya Pradesh,Sītāmau,24.01473,75.35324
IN.34,Bihar,Sītāmarhi,26.59357,85.4906
IN.36,Uttar Pradesh,Siswā Bāzār,27.14652,83.75803
IN.36,Uttar Pradesh,Sisauli,29.41386,77.4689
IN.16,Maharashtra,Sirūr,18.8276,74.37475
IN.25,Tamil Nadu,Sirumugai,11.32137,77.00521
IN.19,Karnataka,Siruguppa,15.63,76.89217
IN.40,Telangana,Sirsilla,18.38865,78.81048
IN.36,Uttar Pradesh,Sirsi,28.63916,78.64303
IN.19,Karnataka,Sirsi,14.62072,74.83554
IN.36,Uttar Pradesh,Sirsāganj,27.05715,78.68661
IN.10,Haryana,Sirsa,29.53489,75.02898
IN.36,Uttar Pradesh,Sirsā,25.2634,82.0919
IN.40,Telangana,Sirpur,19.47953,79.57558
IN.35,Madhya Pradesh,Sironj,24.10313,77.69055
IN.16,Maharashtra,Sironchā,18.84831,79.9638
IN.24,Rajasthan,Sirohi,24.88838,72.84794
IN.24,Rajasthan,Sir Muttra,26.51501,77.37212
IN.35,Madhya Pradesh,Sirmaur,24.83648,81.36448
IN.25,Tamil Nadu,Sīrkāzhi,11.23725,79.73585
IN.23,Punjab,Sirhind,30.64321,76.38421
IN.35,Madhya Pradesh,Sardārpur,22.66553,74.97736
IN.36,Uttar Pradesh,Sirāthu,25.64292,81.31855
IN.19,Karnataka,Sirālkoppa,14.3807,75.25007
IN.19,Karnataka,Sīra,13.74155,76.9043
IN.09,Gujarat,Sinor,21.91117,73.33974
IN.16,Maharashtra,Sinnar,19.84505,73.99866
IN.38,Jharkhand,Sini,22.79325,85.94543
IN.28,West Bengal,Singur,22.80917,88.22944
IN.29,Sikkim,Singtam,27.23467,88.50168
IN.35,Madhya Pradesh,Singoli,24.96667,75.3
IN.24,Rajasthan,Singhāna,28.09959,75.83895
IN.02,Andhra Pradesh,Singarāyakonda,15.23046,80.02794
IN.25,Tamil Nadu,Singapperumālkovil,12.75947,80.0075
IN.25,Tamil Nadu,Singānallūr,10.99898,77.03238
IN.16,Maharashtra,Sindkhed Raja,19.95363,76.12637
IN.16,Maharashtra,Sindi,20.80509,78.88752
IN.19,Karnataka,Sindhnūr,15.76983,76.75581
IN.19,Karnataka,Sindgi,16.91883,76.23368
IN.11,Himachal Pradesh,Shimla,31.10442,77.16662
IN.37,Chhattisgarh,Simga,21.6281,81.70376
IN.38,Jharkhand,Simdega,22.61523,84.50208
IN.35,Madhya Pradesh,Simaria,24.79497,81.152
IN.03,Assam,Simaluguri,26.9185,94.75684
IN.52,Dadra and Nagar Haveli and Daman and Diu,Silvassa,20.27386,72.99673
IN.35,Madhya Pradesh,Silvāni,23.3026,78.44076
IN.16,Maharashtra,Sillod,20.30303,75.65284
IN.03,Assam,Silchar,24.82733,92.79787
IN.34,Bihar,Silao,25.08358,85.42804
IN.24,Rajasthan,Sīkar,27.61206,75.13996
IN.36,Uttar Pradesh,Sikandra Rao,27.68859,78.37985
IN.36,Uttar Pradesh,Sikandra,26.36722,79.6298
IN.36,Uttar Pradesh,Sikandarpur,26.04327,84.05298
IN.36,Uttar Pradesh,Sikandarābād,28.45226,77.70004
IN.09,Gujarat,Sikka,22.43218,69.84158
IN.38,Jharkhand,Sijua,23.77617,86.33028
IN.35,Madhya Pradesh,Sihorā,23.4871,80.10404
IN.09,Gujarat,Sihor,21.71134,71.96179
IN.19,Karnataka,Sidlaghatta,13.38896,77.86444
IN.36,Uttar Pradesh,Sidhpura,27.63312,78.86918
IN.35,Madhya Pradesh,Sidhi,24.4038,81.87954
IN.36,Uttar Pradesh,Sidhaulī,27.28202,80.8345
IN.40,Telangana,Siddipet,18.10483,78.84858
IN.09,Gujarat,Siddhapur,23.91783,72.37212
IN.19,Karnataka,Siddāpur,14.34322,74.894
IN.03,Assam,Sibsāgar,26.98427,94.63784
IN.28,West Bengal,Shyamnagar,22.83333,88.36667
IN.12,Jammu and Kashmir,Shopian,33.71723,74.83413
IN.35,Madhya Pradesh,Shujālpur,23.40673,76.7098
IN.17,Manipur,Shuganu,24.29546,93.87372
IN.19,Karnataka,Shrīrangapattana,12.42264,76.68439
IN.28,West Bengal,Shrīrāmpur,22.75278,88.34222
IN.16,Maharashtra,Shrīgonda,18.61527,74.69895
IN.19,Karnataka,Srāvana Belgola,12.85737,76.48886
IN.19,Karnataka,Shorāpur,16.521,76.75738
IN.13,Kerala,Shōranūr,10.76181,76.27078
IN.25,Tamil Nadu,Sholinghur,13.1181,79.42025
IN.16,Maharashtra,Sholapur,17.67152,75.91044
IN.09,Gujarat,Shivrājpur,22.42319,73.60865
IN.35,Madhya Pradesh,Shivpuri,25.42378,77.66223
IN.36,Uttar Pradesh,Shīshgarh,28.72928,79.31469
IN.16,Maharashtra,Shirwal,18.15059,73.97788
IN.16,Maharashtra,Shirpur,21.34821,74.88035
IN.19,Karnataka,Shirhatti,15.23352,75.57996
IN.16,Maharashtra,Shirgaon,19.69589,72.71527
IN.16,Maharashtra,Shirdi,19.76616,74.47738
IN.19,Karnataka,Shivamogga,13.93157,75.56791
IN.18,Meghalaya,Shillong,25.56892,91.88313
IN.28,West Bengal,Siliguri,26.71004,88.42851
IN.36,Uttar Pradesh,Shikohābād,27.108,78.58661
IN.36,Uttar Pradesh,Shikārpūr,28.28072,78.01411
IN.19,Karnataka,Shikaripura,14.2698,75.35643
IN.19,Karnataka,Shiggaon,14.99053,75.22499
IN.13,Kerala,Shertallai,9.68581,76.33996
IN.36,Uttar Pradesh,Sherkot,29.32704,78.57429
IN.34,Bihar,Sherghāti,24.5595,84.79162
IN.36,Uttar Pradesh,Shergarh,28.65128,79.36815
IN.35,Madhya Pradesh,Sheopur,25.66472,76.69616
IN.34,Bihar,Sheohar,26.51393,85.29341
IN.24,Rajasthan,Sheoganj,25.13915,73.06784
IN.25,Tamil Nadu,Shenkottai,8.97741,77.24633
IN.09,Gujarat,Shehera,22.95084,73.63118
IN.16,Maharashtra,Shegaon,20.7932,76.69921
IN.28,West Bengal,Shāntipur,23.24723,88.43302
IN.40,Telangana,Shankrampet,18.04931,77.91418
IN.36,Uttar Pradesh,Shankargarh,25.182,81.61769
IN.36,Uttar Pradesh,Shamsābād,27.5371,79.43796
IN.36,Uttar Pradesh,Shamsābād,27.01718,78.12358
IN.35,Madhya Pradesh,Shamsābād,23.81495,77.49567
IN.36,Uttar Pradesh,Shāmli,29.4497,77.30959
IN.35,Madhya Pradesh,Shāmgarh,24.18817,75.63903
IN.23,Punjab,Shām Churāsi,31.50028,75.74917
IN.35,Madhya Pradesh,Shājāpur,23.42637,76.27775
IN.34,Bihar,Sheikhpura,25.13994,85.84096
IN.24,Rajasthan,Shāhpura,27.3912,75.95956
IN.24,Rajasthan,Shāhpura,25.62094,74.92487
IN.35,Madhya Pradesh,Shāhpura,23.13663,79.66402
IN.36,Uttar Pradesh,Shāhpur,29.3501,77.5516
IN.34,Bihar,Shāhpur,25.60293,84.40412
IN.35,Madhya Pradesh,Shāhpur,23.89371,79.05074
IN.35,Madhya Pradesh,Shāhpur,23.02446,81.0038
IN.35,Madhya Pradesh,Shāhpur,22.19526,77.90682
IN.09,Gujarat,Shāhpur,22.15611,70.77068
IN.35,Madhya Pradesh,Shāhpur,21.23742,76.22558
IN.19,Karnataka,Shāhpur,16.69605,76.8422
IN.23,Punjab,Shāhkot,31.08173,75.33708
IN.24,Rajasthan,Shāhjahānpur,27.99736,76.44914
IN.36,Uttar Pradesh,Shāhjānpur,27.88165,79.90918
IN.36,Uttar Pradesh,Shāhi,28.55023,79.31761
IN.35,Madhya Pradesh,Shāhgarh,24.31365,79.11806
IN.36,Uttar Pradesh,Shāhganj,26.04965,82.68423
IN.35,Madhya Pradesh,Shahdol,23.29356,81.3619
IN.16,Maharashtra,Shāhāpur,19.45231,73.32572
IN.16,Maharashtra,Shāhāda,21.54538,74.47106
IN.10,Haryana,Shāhābād,30.16776,76.87046
IN.36,Uttar Pradesh,Shāhābād,28.56681,79.00956
IN.36,Uttar Pradesh,Shāhābād,27.6431,79.9402
IN.19,Karnataka,Shāhābād,17.1307,76.94361
IN.10,Haryana,Siwāni,28.90909,75.61469
IN.25,Tamil Nadu,Settūr,9.40564,77.47841
IN.33,Goa,Serula,15.54774,73.84329
IN.31,Mizoram,Serchhīp,23.29312,92.84679
IN.19,Karnataka,Sedam,17.17859,77.28998
IN.37,Chhattisgarh,Seorīnārāyan,21.72055,82.59344
IN.35,Madhya Pradesh,Seoni Mālwa,22.45046,77.4665
IN.35,Madhya Pradesh,Seoni Chhapāra,22.39388,79.54236
IN.11,Himachal Pradesh,Seoni,31.237,77.119
IN.35,Madhya Pradesh,Seoni,22.08503,79.55037
IN.35,Madhya Pradesh,Seondha,26.15422,78.7812
IN.36,Uttar Pradesh,Seohāra,29.20904,78.58837
IN.16,Maharashtra,Shendurjana,21.52488,78.2835
IN.35,Madhya Pradesh,Sendhwa,21.68562,75.09622
IN.25,Tamil Nadu,Sendamangalam,11.28111,78.23416
IN.24,Rajasthan,Semāri,24.05535,73.85687
IN.35,Madhya Pradesh,Sehore,23.2,77.08333
IN.40,Telangana,Secunderabad,17.50427,78.54263
IN.09,Gujarat,Sāyla,22.54925,71.48324
IN.25,Tamil Nadu,Sawyerpuram,8.68216,78.02651
IN.25,Tamil Nadu,Sayalgudi,9.16925,78.44702
IN.24,Rajasthan,Sawai Madhopur,26.02301,76.34408
IN.24,Rajasthan,Sāwa,24.75888,74.57992
IN.09,Gujarat,Sāvli,22.56188,73.22317
IN.16,Maharashtra,Sāvda,21.15054,75.88938
IN.19,Karnataka,Savanūr,14.97335,75.33724
IN.16,Maharashtra,Sāvantvādi,15.90413,73.82191
IN.35,Madhya Pradesh,Sausar,21.65576,78.79669
IN.36,Uttar Pradesh,Saurikh,27.03051,79.48813
IN.19,Karnataka,Saundatti,15.76615,75.11778
IN.25,Tamil Nadu,Sathyamangalam,11.50526,77.23826
IN.35,Madhya Pradesh,Satwās,22.53628,76.68452
IN.25,Tamil Nadu,Sattur,9.35592,77.92457
IN.02,Andhra Pradesh,Sattenapalle,16.39381,80.15221
IN.25,Tamil Nadu,Sathankulam,8.44164,77.91349
IN.36,Uttar Pradesh,Satrikh,26.86045,81.19567
IN.35,Madhya Pradesh,Satna,24.57726,80.82719
IN.09,Gujarat,Sathamba,23.17051,73.32828
IN.16,Maharashtra,Satara,17.68589,73.99333
IN.16,Maharashtra,Satānā,20.59483,74.20301
IN.16,Maharashtra,Sāsvad,18.34351,74.03102
IN.36,Uttar Pradesh,Sāsni,27.70287,78.08278
IN.34,Bihar,Sasarām,24.94942,84.01645
IN.24,Rajasthan,Sawar,25.75574,75.22292
IN.38,Jharkhand,Sāruberā,23.81813,85.99628
IN.23,Punjab,Sarna,32.26306,75.58308
IN.09,Gujarat,Sarkhej,22.98297,72.50196
IN.11,Himachal Pradesh,Sarka Ghāt,31.69887,76.73529
IN.19,Karnataka,Sarjāpur,12.85985,77.78657
IN.36,Uttar Pradesh,Sarīla,25.77579,79.67535
IN.37,Chhattisgarh,Saria,21.64009,83.36311
IN.19,Karnataka,Sargūr,11.99971,76.39611
IN.23,Punjab,Sardulgarh,29.69224,75.23608
IN.36,Uttar Pradesh,Sardhana,29.14551,77.61433
IN.24,Rajasthan,Sardārshahr,28.44062,74.491
IN.24,Rajasthan,Lāwa Sardārgarh,25.23922,73.98915
IN.16,Maharashtra,Saravli,19.77703,72.7528
IN.36,Uttar Pradesh,Sarauli,28.49404,79.09177
IN.35,Madhya Pradesh,Sārangpur,23.56651,76.47306
IN.37,Chhattisgarh,Sārangarh,21.58614,83.0785
IN.37,Chhattisgarh,Saraipali,21.3153,83.00629
IN.36,Uttar Pradesh,Sarāi Mīr,26.02705,82.91843
IN.38,Jharkhand,Saraikela,22.69963,85.93126
IN.36,Uttar Pradesh,Sarai Ekdil,26.74442,79.09353
IN.36,Uttar Pradesh,Sarāi Ākil,25.3789,81.51035
IN.11,Himachal Pradesh,Sarāhan,31.50988,77.79395
IN.37,Chhattisgarh,Sāragaon,21.98651,82.75577
IN.24,Rajasthan,Sapotra,26.2928,76.7522
IN.03,Assam,Sapatgrām,26.33732,90.1236
IN.16,Maharashtra,Saoner,21.3851,78.92155
IN.35,Madhya Pradesh,Sānwer,22.97415,75.8271
IN.33,Goa,Sanvordem,15.26269,74.11965
IN.11,Himachal Pradesh,Santokhgarh,31.35205,76.31775
IN.33,Goa,Sanquelim,15.56422,74.00799
IN.28,West Bengal,Sānkrāil,22.54997,88.22515
IN.09,Gujarat,Sankheda,22.17021,73.5782
IN.19,Karnataka,Sankeshwar,16.25649,74.48195
IN.25,Tamil Nadu,Sankarankovil,9.17048,77.54107
IN.09,Gujarat,Sanjeli,23.0584,73.97024
IN.19,Karnataka,Sanivārsante,12.72824,75.88669
IN.33,Goa,Sanguem,15.22901,74.15149
IN.23,Punjab,Sangrūr,30.24506,75.84488
IN.16,Maharashtra,Sāngola,17.43948,75.19379
IN.24,Rajasthan,Sangod,24.92707,76.28649
IN.16,Maharashtra,Sāngli,16.85438,74.56417
IN.24,Rajasthan,Sangariā,29.79886,74.46683
IN.40,Telangana,Sangāreddi,17.62477,78.08669
IN.16,Maharashtra,Sangamner,19.56784,74.21154
IN.19,Karnataka,Sandūr,15.08613,76.54692
IN.36,Uttar Pradesh,Sandīla,27.06989,80.51497
IN.36,Uttar Pradesh,Sāndi,27.28867,79.9519
IN.33,Goa,Sancoale,15.37794,73.90352
IN.24,Rajasthan,Sānchor,24.75361,71.7728
IN.35,Madhya Pradesh,Sānchi,23.48646,77.7378
IN.35,Madhya Pradesh,Sanāwad,22.17391,76.06993
IN.23,Punjab,Sanaur,30.30182,76.45786
IN.09,Gujarat,Sānand,22.99227,72.38177
IN.36,Uttar Pradesh,Samthar,25.84348,78.90683
IN.23,Punjab,Samrāla,30.83601,76.19324
IN.10,Haryana,Sāmpla,28.77718,76.77165
IN.24,Rajasthan,Samdari,25.81299,72.57879
IN.25,Tamil Nadu,Sāmbūrvadakara,8.99856,77.38763
IN.19,Karnataka,Sāmbre,15.87003,74.61142
IN.24,Rajasthan,Sāmbhar,26.90806,75.19137
IN.36,Uttar Pradesh,Sambhal,28.58498,78.56959
IN.21,Odisha,Sambalpur,21.46527,83.97573
IN.12,Jammu and Kashmir,Sāmba,32.56245,75.11993
IN.25,Tamil Nadu,Samayanallūr,9.97921,78.03592
IN.25,Tamil Nadu,Samattūr,10.6027,77.01409
IN.34,Bihar,Samāstipur,25.86222,85.77953
IN.23,Punjab,Samāna,30.15395,76.19851
IN.02,Andhra Pradesh,Sāmalkot,17.05675,82.17639
IN.10,Haryana,Samālkha,29.23552,77.01273
IN.07,Delhi,Samālka,28.53499,77.09079
IN.02,Andhra Pradesh,Sālūr,18.51716,83.20548
IN.24,Rajasthan,Sālūmbar,24.13524,74.04442
IN.36,Uttar Pradesh,Salon,26.02857,81.45403
IN.33,Goa,Saligao,15.55359,73.79036
IN.25,Tamil Nadu,Salem,11.65376,78.15538
IN.09,Gujarat,Salāya,22.31038,69.60376
IN.24,Rajasthan,Islāmpur,28.15014,75.53987
IN.37,Chhattisgarh,Saktī,22.02662,82.96091
IN.37,Chhattisgarh,Sakrī,22.1054,82.08209
IN.16,Maharashtra,Sakri,20.99104,74.31475
IN.16,Maharashtra,Sākoli,21.08705,79.99145
IN.19,Karnataka,Sakleshpur,12.94119,75.78467
IN.36,Uttar Pradesh,Sakīt,27.43463,78.77903
IN.37,Chhattisgarh,Sāja,21.66667,81.31667
IN.31,Mizoram,Sāitlaw,23.97187,92.57454
IN.31,Mizoram,Sairang,23.81034,92.65226
IN.25,Tamil Nadu,Saint Thomas Mount,13.00334,80.19614
IN.28,West Bengal,Sainthia,23.94826,87.68045
IN.16,Maharashtra,Selu,19.45512,76.44073
IN.35,Madhya Pradesh,Sailāna,23.46219,74.92318
IN.31,Mizoram,Saiha,22.49183,92.98143
IN.36,Uttar Pradesh,Saidpur,28.61089,77.90896
IN.36,Uttar Pradesh,Saidpur,25.53749,83.22378
IN.34,Bihar,Sāhibganj,26.30831,84.92695
IN.38,Jharkhand,Sāhibganj,25.24425,87.63481
IN.36,Uttar Pradesh,Sahāwar,27.79603,78.83373
IN.36,Uttar Pradesh,Sahaswān,28.07227,78.75082
IN.36,Uttar Pradesh,Sahaspur,29.12125,78.62273
IN.34,Bihar,Saharsa,25.87498,86.59611
IN.36,Uttar Pradesh,Sahāranpur,29.9679,77.54522
IN.10,Haryana,Sāha,30.3119,76.97707
IN.24,Rajasthan,Sāgwāra,23.67951,74.02013
IN.09,Gujarat,Sāgbāra,21.5445,73.79173
IN.34,Bihar,Sagauli,26.7639,84.74341
IN.35,Madhya Pradesh,Saugor,23.83877,78.73874
IN.19,Karnataka,Sāgar,14.16498,75.02901
IN.36,Uttar Pradesh,Safīpur,26.73783,80.3435
IN.10,Haryana,Safidon,29.40596,76.67042
IN.12,Jammu and Kashmir,Safāpūr,34.26055,74.66418
IN.24,Rajasthan,Sādri,25.18555,73.45288
IN.10,Haryana,Sādhaura,30.38541,77.22199
IN.36,Uttar Pradesh,Sādāt,25.67117,83.30269
IN.40,Telangana,Sadasivpet,17.61925,77.95263
IN.19,Karnataka,Sadalgi,16.5587,74.53211
IN.36,Uttar Pradesh,Sadābād,27.43818,78.03758
IN.09,Gujarat,Sachīn,21.08718,72.88153
IN.26,Tripura,Sabroom,23.00153,91.72427
IN.34,Bihar,Sabaur,25.2428,87.04465
IN.11,Himachal Pradesh,Sabāthu,30.97494,76.99137
IN.35,Madhya Pradesh,Sabalgarh,26.24918,77.40786
IN.34,Bihar,Rusera,25.75355,86.02597
IN.36,Uttar Pradesh,Rura,26.49001,79.90108
IN.23,Punjab,Ropar,30.96896,76.52695
IN.30,Arunachal Pradesh,Rupa,27.20484,92.4008
IN.39,Uttarakhand,Rudraprayāg,30.28467,78.98354
IN.36,Uttar Pradesh,Rūdarpur,26.44467,83.61302
IN.39,Uttarakhand,Roorkee,29.86632,77.89118
IN.19,Karnataka,Ron,15.69935,75.73408
IN.10,Haryana,Rohtak,28.89447,76.58917
IN.11,Himachal Pradesh,Rohru,31.20269,77.75484
IN.09,Gujarat,Roha,23.19646,69.27076
IN.16,Maharashtra,Roha,18.43687,73.11964
IN.19,Karnataka,Robertsonpet,12.95629,78.27539
IN.36,Uttar Pradesh,Robertsganj,24.6886,83.06784
IN.16,Maharashtra,Risod,19.97671,76.78799
IN.28,West Bengal,Rishra,22.72394,88.34563
IN.39,Uttarakhand,Rishīkesh,30.10778,78.29255
IN.24,Rajasthan,Reengus,27.3636,75.56838
IN.36,Uttar Pradesh,Richha,28.69467,79.52284
IN.12,Jammu and Kashmir,Riāsi,33.08115,74.83242
IN.29,Sikkim,Rhenok,27.17821,88.64675
IN.10,Haryana,Rewāri,28.199,76.6183
IN.35,Madhya Pradesh,Rewa,24.53256,81.29234
IN.34,Bihar,Revelganj,25.78976,84.63596
IN.16,Maharashtra,Revadanda,18.55363,72.92559
IN.02,Andhra Pradesh,Repalle,16.0184,80.82958
IN.36,Uttar Pradesh,Reoti,25.85091,84.3778
IN.24,Rajasthan,Reodhar,24.6197,72.5262
IN.36,Uttar Pradesh,Renukūt,24.21641,83.0358
IN.02,Andhra Pradesh,Renigunta,13.65143,79.51256
IN.21,Odisha,Rengāli,21.64602,84.05311
IN.21,Odisha,Remuna,21.52798,86.87156
IN.35,Madhya Pradesh,Rehti,22.73781,77.43399
IN.35,Madhya Pradesh,Rehli,23.63722,79.06275
IN.02,Andhra Pradesh,Rāzole,16.47608,81.83912
IN.02,Andhra Pradesh,Rāzām,18.44909,83.65957
IN.19,Karnataka,Raybag,16.49178,74.77391
IN.21,Odisha,Rāyagada,19.17132,83.41428
IN.02,Andhra Pradesh,Rāyadrug,14.69971,76.85241
IN.02,Andhra Pradesh,Rayachoti,14.05723,78.75056
IN.36,Uttar Pradesh,Rāya,27.55607,77.78972
IN.38,Jharkhand,Rāy,23.6843,85.05457
IN.34,Bihar,Raxaul,26.97982,84.85065
IN.24,Rajasthan,Rāwatsār,29.26724,74.40288
IN.24,Rajasthan,Rāwatbhāta,24.92981,75.59209
IN.16,Maharashtra,Rāver,21.24757,76.03509
IN.21,Odisha,Rourkela,22.22496,84.86414
IN.38,Jharkhand,Rātu,23.42045,85.21459
IN.16,Maharashtra,Ratnagiri,16.99154,73.31022
IN.35,Madhya Pradesh,Ratlām,23.33033,75.04032
IN.10,Haryana,Ratia,29.69029,75.57688
IN.36,Uttar Pradesh,Rāth,25.59474,79.5666
IN.37,Chhattisgarh,Ratanpur,22.2866,82.16823
IN.24,Rajasthan,Ratangarh,28.08137,74.61854
IN.35,Madhya Pradesh,Ratangarh,24.81667,75.11667
IN.36,Uttar Pradesh,Rasūlābād,26.74491,80.49012
IN.36,Uttar Pradesh,Rasrā,25.8576,83.85487
IN.25,Tamil Nadu,Rasipuram,11.46009,78.18635
IN.02,Andhra Pradesh,Rasapūdipalem,17.73308,83.31622
IN.09,Gujarat,Rāpar,23.57267,70.64718
IN.09,Gujarat,Rānpur,22.35161,71.71179
IN.26,Tripura,Rānīr Bāzār,23.83463,91.36614
IN.36,Uttar Pradesh,Rānīpur,25.25034,79.06204
IN.25,Tamil Nadu,Rānipet,12.92471,79.33331
IN.39,Uttarakhand,Rānikhet,29.64082,79.43229
IN.28,West Bengal,Rānīganj,23.6164,87.13061
IN.19,Karnataka,Ranebennur,14.62239,75.62951
IN.10,Haryana,Rānia,29.52454,74.83689
IN.24,Rajasthan,Rāni,25.35031,73.30885
IN.29,Sikkim,Rangpo,27.17733,88.53358
IN.03,Assam,Rangia,26.44931,91.61356
IN.03,Assam,Rangāpāra,26.83772,92.66876
IN.03,Assam,Rangapahār,25.85571,93.70516
IN.38,Jharkhand,Ranchi,23.34316,85.3094
IN.09,Gujarat,Rānāvāv,21.68734,69.74485
IN.35,Madhya Pradesh,Rānāpur,22.64704,74.52118
IN.28,West Bengal,Rānāghāt,23.17623,88.56667
IN.16,Maharashtra,Rāmtek,21.39562,79.32725
IN.28,West Bengal,Rampur Hat,24.17737,87.78275
IN.23,Punjab,Rāmpura,30.256,75.24116
IN.36,Uttar Pradesh,Rāmpura,26.34967,79.18234
IN.35,Madhya Pradesh,Rāmpura,24.467,75.43996
IN.11,Himachal Pradesh,Rāmpur,31.44943,77.63087
IN.36,Uttar Pradesh,Rāmpur,29.8062,77.45251
IN.36,Uttar Pradesh,Rāmpur,28.81014,79.02699
IN.35,Madhya Pradesh,Rāmpur,24.50249,81.05516
IN.35,Madhya Pradesh,Rāmpur,24.33987,81.47534
IN.21,Odisha,Rāmpur,21.07351,84.34095
IN.21,Odisha,Rāmpur,20.19808,83.52049
IN.12,Jammu and Kashmir,Rāmnagar,32.80728,75.31119
IN.39,Uttarakhand,Rāmnagar,29.3925,79.1283
IN.34,Bihar,Rāmnagar,27.16371,84.32342
IN.36,Uttar Pradesh,Rāmnagar,27.08499,81.40575
IN.36,Uttar Pradesh,Rāmnagar,25.26907,83.02971
IN.36,Uttar Pradesh,Rāmkola,26.90172,83.83758
IN.28,West Bengal,Rāmjībanpur,22.82815,87.60888
IN.40,Telangana,Rāmgundam,18.80084,79.45206
IN.12,Jammu and Kashmir,Rāmgarh,33.40379,74.22388
IN.12,Jammu and Kashmir,Rāmgarh,32.5084,74.96449
IN.10,Haryana,Rāmgarh,30.64866,76.88901
IN.24,Rajasthan,Rāmgarh,28.17096,74.97973
IN.24,Rajasthan,Rāmgarh,27.25097,75.17893
IN.34,Bihar,Rāmgarh,25.28893,83.65355
IN.38,Jharkhand,Rāmgarh,23.6303,85.52156
IN.24,Rajasthan,Rāmganj Mandi,24.64648,75.94325
IN.25,Tamil Nadu,Rameswaram,9.2885,79.31271
IN.19,Karnataka,Rāmdurg,15.94579,75.29785
IN.23,Punjab,Rām Dās,31.96739,74.9087
IN.21,Odisha,Rambha,19.51667,85.1
IN.12,Jammu and Kashmir,Rāmban,33.24278,75.23513
IN.02,Andhra Pradesh,Rāmāpuram,15.28749,77.86722
IN.02,Andhra Pradesh,Rāmāpuram,13.10091,79.1841
IN.37,Chhattisgarh,Rāmānuj Ganj,23.80637,83.69981
IN.25,Tamil Nadu,Ramanathapuram,9.37158,78.83077
IN.40,Telangana,Rāmanapeta,17.28941,79.09417
IN.19,Karnataka,Closepet,12.72181,77.28149
IN.13,Kerala,Rāmamangalam,9.93333,76.5
IN.21,Odisha,Rāmagiri Udayagiri,19.16039,84.14265
IN.02,Andhra Pradesh,Rāmachandrapuram,16.83636,82.02871
IN.52,Dadra and Nagar Haveli and Daman and Diu,Rakholi,20.21667,73.03333
IN.24,Rajasthan,Rakhabh Dev,24.07564,73.69304
IN.16,Maharashtra,Rājūra,19.77947,79.36459
IN.16,Maharashtra,Rājur,20.11087,78.89311
IN.09,Gujarat,Rājula,21.03854,71.44345
IN.24,Rajasthan,Rājsamand,25.07145,73.8798
IN.23,Punjab,Rajpura,30.47856,76.59284
IN.35,Madhya Pradesh,Alirajpur,22.30393,74.35568
IN.35,Madhya Pradesh,Rajpur,21.94022,75.13608
IN.09,Gujarat,Rājpīpla,21.86667,73.5
IN.37,Chhattisgarh,Rāj-Nāndgaon,21.09687,81.0289
IN.35,Madhya Pradesh,Rājnagar,24.88929,79.91178
IN.38,Jharkhand,Rājmahal,25.05303,87.83048
IN.09,Gujarat,Rājkot,22.29161,70.79322
IN.37,Chhattisgarh,Rājim,20.96351,81.87994
IN.16,Maharashtra,Rājgurunagar,18.86667,73.9
IN.34,Bihar,Rājgīr,25.02828,85.42079
IN.11,Himachal Pradesh,Rājgarh,30.85142,77.30066
IN.24,Rajasthan,Rājgarh,28.64201,75.38612
IN.24,Rajasthan,Rājgarh,27.23731,76.62243
IN.35,Madhya Pradesh,Rājgarh,24.00826,76.7325
IN.35,Madhya Pradesh,Rājgarh,22.67821,74.94483
IN.12,Jammu and Kashmir,Rajaori,33.37526,74.3092
IN.34,Bihar,Rajauli,24.64486,85.50028
IN.25,Tamil Nadu,Rājāsingamangalam,9.63574,78.84613
IN.23,Punjab,Rāja Sānsi,31.72021,74.8008
IN.21,Odisha,Rāja Ranapur,20.06168,85.34364
